image,json,mask
data/images/312/frame75536_leftImg8bit.jpg,data/mask/312/frame75536_gtFine_polygons.json,data/ouput/312/frame75536_gtFine_polygons.png
data/images/312/frame75598_leftImg8bit.jpg,data/mask/312/frame75598_gtFine_polygons.json,data/ouput/312/frame75598_gtFine_polygons.png
data/images/312/frame75631_leftImg8bit.jpg,data/mask/312/frame75631_gtFine_polygons.json,data/ouput/312/frame75631_gtFine_polygons.png
data/images/312/frame75663_leftImg8bit.jpg,data/mask/312/frame75663_gtFine_polygons.json,data/ouput/312/frame75663_gtFine_polygons.png
data/images/312/frame75688_leftImg8bit.jpg,data/mask/312/frame75688_gtFine_polygons.json,data/ouput/312/frame75688_gtFine_polygons.png
data/images/312/frame75707_leftImg8bit.jpg,data/mask/312/frame75707_gtFine_polygons.json,data/ouput/312/frame75707_gtFine_polygons.png
data/images/312/frame75720_leftImg8bit.jpg,data/mask/312/frame75720_gtFine_polygons.json,data/ouput/312/frame75720_gtFine_polygons.png
data/images/312/frame75767_leftImg8bit.jpg,data/mask/312/frame75767_gtFine_polygons.json,data/ouput/312/frame75767_gtFine_polygons.png
data/images/312/frame75793_leftImg8bit.jpg,data/mask/312/frame75793_gtFine_polygons.json,data/ouput/312/frame75793_gtFine_polygons.png
data/images/312/frame76285_leftImg8bit.jpg,data/mask/312/frame76285_gtFine_polygons.json,data/ouput/312/frame76285_gtFine_polygons.png
data/images/312/frame76418_leftImg8bit.jpg,data/mask/312/frame76418_gtFine_polygons.json,data/ouput/312/frame76418_gtFine_polygons.png
data/images/312/frame76541_leftImg8bit.jpg,data/mask/312/frame76541_gtFine_polygons.json,data/ouput/312/frame76541_gtFine_polygons.png
data/images/312/frame76559_leftImg8bit.jpg,data/mask/312/frame76559_gtFine_polygons.json,data/ouput/312/frame76559_gtFine_polygons.png
data/images/312/frame76589_leftImg8bit.jpg,data/mask/312/frame76589_gtFine_polygons.json,data/ouput/312/frame76589_gtFine_polygons.png
data/images/312/frame76600_leftImg8bit.jpg,data/mask/312/frame76600_gtFine_polygons.json,data/ouput/312/frame76600_gtFine_polygons.png
data/images/312/frame76873_leftImg8bit.jpg,data/mask/312/frame76873_gtFine_polygons.json,data/ouput/312/frame76873_gtFine_polygons.png
data/images/312/frame78182_leftImg8bit.jpg,data/mask/312/frame78182_gtFine_polygons.json,data/ouput/312/frame78182_gtFine_polygons.png
data/images/312/frame78297_leftImg8bit.jpg,data/mask/312/frame78297_gtFine_polygons.json,data/ouput/312/frame78297_gtFine_polygons.png
data/images/312/frame83919_leftImg8bit.jpg,data/mask/312/frame83919_gtFine_polygons.json,data/ouput/312/frame83919_gtFine_polygons.png
data/images/312/frame84147_leftImg8bit.jpg,data/mask/312/frame84147_gtFine_polygons.json,data/ouput/312/frame84147_gtFine_polygons.png
data/images/313/frame0179_leftImg8bit.jpg,data/mask/313/frame0179_gtFine_polygons.json,data/ouput/313/frame0179_gtFine_polygons.png
data/images/313/frame0419_leftImg8bit.jpg,data/mask/313/frame0419_gtFine_polygons.json,data/ouput/313/frame0419_gtFine_polygons.png
data/images/313/frame0659_leftImg8bit.jpg,data/mask/313/frame0659_gtFine_polygons.json,data/ouput/313/frame0659_gtFine_polygons.png
data/images/314/frame0049_leftImg8bit.jpg,data/mask/314/frame0049_gtFine_polygons.json,data/ouput/314/frame0049_gtFine_polygons.png
data/images/314/frame0149_leftImg8bit.jpg,data/mask/314/frame0149_gtFine_polygons.json,data/ouput/314/frame0149_gtFine_polygons.png
data/images/314/frame0549_leftImg8bit.jpg,data/mask/314/frame0549_gtFine_polygons.json,data/ouput/314/frame0549_gtFine_polygons.png
data/images/314/frame0766_leftImg8bit.jpg,data/mask/314/frame0766_gtFine_polygons.json,data/ouput/314/frame0766_gtFine_polygons.png
data/images/314/frame0966_leftImg8bit.jpg,data/mask/314/frame0966_gtFine_polygons.json,data/ouput/314/frame0966_gtFine_polygons.png
data/images/314/frame10014_leftImg8bit.jpg,data/mask/314/frame10014_gtFine_polygons.json,data/ouput/314/frame10014_gtFine_polygons.png
data/images/314/frame10287_leftImg8bit.jpg,data/mask/314/frame10287_gtFine_polygons.json,data/ouput/314/frame10287_gtFine_polygons.png
data/images/314/frame10544_leftImg8bit.jpg,data/mask/314/frame10544_gtFine_polygons.json,data/ouput/314/frame10544_gtFine_polygons.png
data/images/314/frame10878_leftImg8bit.jpg,data/mask/314/frame10878_gtFine_polygons.json,data/ouput/314/frame10878_gtFine_polygons.png
data/images/314/frame11044_leftImg8bit.jpg,data/mask/314/frame11044_gtFine_polygons.json,data/ouput/314/frame11044_gtFine_polygons.png
data/images/314/frame11408_leftImg8bit.jpg,data/mask/314/frame11408_gtFine_polygons.json,data/ouput/314/frame11408_gtFine_polygons.png
data/images/314/frame11544_leftImg8bit.jpg,data/mask/314/frame11544_gtFine_polygons.json,data/ouput/314/frame11544_gtFine_polygons.png
data/images/314/frame11741_leftImg8bit.jpg,data/mask/314/frame11741_gtFine_polygons.json,data/ouput/314/frame11741_gtFine_polygons.png
data/images/314/frame11832_leftImg8bit.jpg,data/mask/314/frame11832_gtFine_polygons.json,data/ouput/314/frame11832_gtFine_polygons.png
data/images/314/frame12014_leftImg8bit.jpg,data/mask/314/frame12014_gtFine_polygons.json,data/ouput/314/frame12014_gtFine_polygons.png
data/images/314/frame12180_leftImg8bit.jpg,data/mask/314/frame12180_gtFine_polygons.json,data/ouput/314/frame12180_gtFine_polygons.png
data/images/314/frame12378_leftImg8bit.jpg,data/mask/314/frame12378_gtFine_polygons.json,data/ouput/314/frame12378_gtFine_polygons.png
data/images/314/frame1256_leftImg8bit.jpg,data/mask/314/frame1256_gtFine_polygons.json,data/ouput/314/frame1256_gtFine_polygons.png
data/images/314/frame12605_leftImg8bit.jpg,data/mask/314/frame12605_gtFine_polygons.json,data/ouput/314/frame12605_gtFine_polygons.png
data/images/314/frame12817_leftImg8bit.jpg,data/mask/314/frame12817_gtFine_polygons.json,data/ouput/314/frame12817_gtFine_polygons.png
data/images/314/frame13999_leftImg8bit.jpg,data/mask/314/frame13999_gtFine_polygons.json,data/ouput/314/frame13999_gtFine_polygons.png
data/images/314/frame14196_leftImg8bit.jpg,data/mask/314/frame14196_gtFine_polygons.json,data/ouput/314/frame14196_gtFine_polygons.png
data/images/314/frame14408_leftImg8bit.jpg,data/mask/314/frame14408_gtFine_polygons.json,data/ouput/314/frame14408_gtFine_polygons.png
data/images/314/frame1456_leftImg8bit.jpg,data/mask/314/frame1456_gtFine_polygons.json,data/ouput/314/frame1456_gtFine_polygons.png
data/images/314/frame14862_leftImg8bit.jpg,data/mask/314/frame14862_gtFine_polygons.json,data/ouput/314/frame14862_gtFine_polygons.png
data/images/314/frame15271_leftImg8bit.jpg,data/mask/314/frame15271_gtFine_polygons.json,data/ouput/314/frame15271_gtFine_polygons.png
data/images/314/frame15423_leftImg8bit.jpg,data/mask/314/frame15423_gtFine_polygons.json,data/ouput/314/frame15423_gtFine_polygons.png
data/images/314/frame15741_leftImg8bit.jpg,data/mask/314/frame15741_gtFine_polygons.json,data/ouput/314/frame15741_gtFine_polygons.png
data/images/314/frame15908_leftImg8bit.jpg,data/mask/314/frame15908_gtFine_polygons.json,data/ouput/314/frame15908_gtFine_polygons.png
data/images/314/frame16135_leftImg8bit.jpg,data/mask/314/frame16135_gtFine_polygons.json,data/ouput/314/frame16135_gtFine_polygons.png
data/images/314/frame16317_leftImg8bit.jpg,data/mask/314/frame16317_gtFine_polygons.json,data/ouput/314/frame16317_gtFine_polygons.png
data/images/314/frame16605_leftImg8bit.jpg,data/mask/314/frame16605_gtFine_polygons.json,data/ouput/314/frame16605_gtFine_polygons.png
data/images/314/frame17044_leftImg8bit.jpg,data/mask/314/frame17044_gtFine_polygons.json,data/ouput/314/frame17044_gtFine_polygons.png
data/images/314/frame1706_leftImg8bit.jpg,data/mask/314/frame1706_gtFine_polygons.json,data/ouput/314/frame1706_gtFine_polygons.png
data/images/314/frame17499_leftImg8bit.jpg,data/mask/314/frame17499_gtFine_polygons.json,data/ouput/314/frame17499_gtFine_polygons.png
data/images/314/frame18544_leftImg8bit.jpg,data/mask/314/frame18544_gtFine_polygons.json,data/ouput/314/frame18544_gtFine_polygons.png
data/images/314/frame19135_leftImg8bit.jpg,data/mask/314/frame19135_gtFine_polygons.json,data/ouput/314/frame19135_gtFine_polygons.png
data/images/314/frame19453_leftImg8bit.jpg,data/mask/314/frame19453_gtFine_polygons.json,data/ouput/314/frame19453_gtFine_polygons.png
data/images/314/frame19635_leftImg8bit.jpg,data/mask/314/frame19635_gtFine_polygons.json,data/ouput/314/frame19635_gtFine_polygons.png
data/images/314/frame19771_leftImg8bit.jpg,data/mask/314/frame19771_gtFine_polygons.json,data/ouput/314/frame19771_gtFine_polygons.png
data/images/314/frame20317_leftImg8bit.jpg,data/mask/314/frame20317_gtFine_polygons.json,data/ouput/314/frame20317_gtFine_polygons.png
data/images/314/frame20499_leftImg8bit.jpg,data/mask/314/frame20499_gtFine_polygons.json,data/ouput/314/frame20499_gtFine_polygons.png
data/images/314/frame20635_leftImg8bit.jpg,data/mask/314/frame20635_gtFine_polygons.json,data/ouput/314/frame20635_gtFine_polygons.png
data/images/314/frame20999_leftImg8bit.jpg,data/mask/314/frame20999_gtFine_polygons.json,data/ouput/314/frame20999_gtFine_polygons.png
data/images/314/frame21226_leftImg8bit.jpg,data/mask/314/frame21226_gtFine_polygons.json,data/ouput/314/frame21226_gtFine_polygons.png
data/images/314/frame21499_leftImg8bit.jpg,data/mask/314/frame21499_gtFine_polygons.json,data/ouput/314/frame21499_gtFine_polygons.png
data/images/314/frame21635_leftImg8bit.jpg,data/mask/314/frame21635_gtFine_polygons.json,data/ouput/314/frame21635_gtFine_polygons.png
data/images/314/frame21953_leftImg8bit.jpg,data/mask/314/frame21953_gtFine_polygons.json,data/ouput/314/frame21953_gtFine_polygons.png
data/images/314/frame22180_leftImg8bit.jpg,data/mask/314/frame22180_gtFine_polygons.json,data/ouput/314/frame22180_gtFine_polygons.png
data/images/314/frame22317_leftImg8bit.jpg,data/mask/314/frame22317_gtFine_polygons.json,data/ouput/314/frame22317_gtFine_polygons.png
data/images/314/frame22499_leftImg8bit.jpg,data/mask/314/frame22499_gtFine_polygons.json,data/ouput/314/frame22499_gtFine_polygons.png
data/images/314/frame22817_leftImg8bit.jpg,data/mask/314/frame22817_gtFine_polygons.json,data/ouput/314/frame22817_gtFine_polygons.png
data/images/314/frame23362_leftImg8bit.jpg,data/mask/314/frame23362_gtFine_polygons.json,data/ouput/314/frame23362_gtFine_polygons.png
data/images/314/frame23408_leftImg8bit.jpg,data/mask/314/frame23408_gtFine_polygons.json,data/ouput/314/frame23408_gtFine_polygons.png
data/images/314/frame2359_leftImg8bit.jpg,data/mask/314/frame2359_gtFine_polygons.json,data/ouput/314/frame2359_gtFine_polygons.png
data/images/314/frame23680_leftImg8bit.jpg,data/mask/314/frame23680_gtFine_polygons.json,data/ouput/314/frame23680_gtFine_polygons.png
data/images/314/frame23771_leftImg8bit.jpg,data/mask/314/frame23771_gtFine_polygons.json,data/ouput/314/frame23771_gtFine_polygons.png
data/images/314/frame24226_leftImg8bit.jpg,data/mask/314/frame24226_gtFine_polygons.json,data/ouput/314/frame24226_gtFine_polygons.png
data/images/314/frame24408_leftImg8bit.jpg,data/mask/314/frame24408_gtFine_polygons.json,data/ouput/314/frame24408_gtFine_polygons.png
data/images/314/frame24862_leftImg8bit.jpg,data/mask/314/frame24862_gtFine_polygons.json,data/ouput/314/frame24862_gtFine_polygons.png
data/images/314/frame25362_leftImg8bit.jpg,data/mask/314/frame25362_gtFine_polygons.json,data/ouput/314/frame25362_gtFine_polygons.png
data/images/314/frame25635_leftImg8bit.jpg,data/mask/314/frame25635_gtFine_polygons.json,data/ouput/314/frame25635_gtFine_polygons.png
data/images/314/frame25953_leftImg8bit.jpg,data/mask/314/frame25953_gtFine_polygons.json,data/ouput/314/frame25953_gtFine_polygons.png
data/images/314/frame26271_leftImg8bit.jpg,data/mask/314/frame26271_gtFine_polygons.json,data/ouput/314/frame26271_gtFine_polygons.png
data/images/314/frame26544_leftImg8bit.jpg,data/mask/314/frame26544_gtFine_polygons.json,data/ouput/314/frame26544_gtFine_polygons.png
data/images/314/frame26817_leftImg8bit.jpg,data/mask/314/frame26817_gtFine_polygons.json,data/ouput/314/frame26817_gtFine_polygons.png
data/images/314/frame27135_leftImg8bit.jpg,data/mask/314/frame27135_gtFine_polygons.json,data/ouput/314/frame27135_gtFine_polygons.png
data/images/314/frame27317_leftImg8bit.jpg,data/mask/314/frame27317_gtFine_polygons.json,data/ouput/314/frame27317_gtFine_polygons.png
data/images/314/frame2759_leftImg8bit.jpg,data/mask/314/frame2759_gtFine_polygons.json,data/ouput/314/frame2759_gtFine_polygons.png
data/images/314/frame28044_leftImg8bit.jpg,data/mask/314/frame28044_gtFine_polygons.json,data/ouput/314/frame28044_gtFine_polygons.png
data/images/314/frame28453_leftImg8bit.jpg,data/mask/314/frame28453_gtFine_polygons.json,data/ouput/314/frame28453_gtFine_polygons.png
data/images/314/frame2916_leftImg8bit.jpg,data/mask/314/frame2916_gtFine_polygons.json,data/ouput/314/frame2916_gtFine_polygons.png
data/images/314/frame3116_leftImg8bit.jpg,data/mask/314/frame3116_gtFine_polygons.json,data/ouput/314/frame3116_gtFine_polygons.png
data/images/314/frame3816_leftImg8bit.jpg,data/mask/314/frame3816_gtFine_polygons.json,data/ouput/314/frame3816_gtFine_polygons.png
data/images/314/frame4366_leftImg8bit.jpg,data/mask/314/frame4366_gtFine_polygons.json,data/ouput/314/frame4366_gtFine_polygons.png
data/images/314/frame4766_leftImg8bit.jpg,data/mask/314/frame4766_gtFine_polygons.json,data/ouput/314/frame4766_gtFine_polygons.png
data/images/314/frame4916_leftImg8bit.jpg,data/mask/314/frame4916_gtFine_polygons.json,data/ouput/314/frame4916_gtFine_polygons.png
data/images/314/frame5716_leftImg8bit.jpg,data/mask/314/frame5716_gtFine_polygons.json,data/ouput/314/frame5716_gtFine_polygons.png
data/images/314/frame6416_leftImg8bit.jpg,data/mask/314/frame6416_gtFine_polygons.json,data/ouput/314/frame6416_gtFine_polygons.png
data/images/314/frame7166_leftImg8bit.jpg,data/mask/314/frame7166_gtFine_polygons.json,data/ouput/314/frame7166_gtFine_polygons.png
data/images/314/frame7366_leftImg8bit.jpg,data/mask/314/frame7366_gtFine_polygons.json,data/ouput/314/frame7366_gtFine_polygons.png
data/images/314/frame7916_leftImg8bit.jpg,data/mask/314/frame7916_gtFine_polygons.json,data/ouput/314/frame7916_gtFine_polygons.png
data/images/314/frame8116_leftImg8bit.jpg,data/mask/314/frame8116_gtFine_polygons.json,data/ouput/314/frame8116_gtFine_polygons.png
data/images/314/frame8266_leftImg8bit.jpg,data/mask/314/frame8266_gtFine_polygons.json,data/ouput/314/frame8266_gtFine_polygons.png
data/images/314/frame8366_leftImg8bit.jpg,data/mask/314/frame8366_gtFine_polygons.json,data/ouput/314/frame8366_gtFine_polygons.png
data/images/314/frame8616_leftImg8bit.jpg,data/mask/314/frame8616_gtFine_polygons.json,data/ouput/314/frame8616_gtFine_polygons.png
data/images/314/frame9766_leftImg8bit.jpg,data/mask/314/frame9766_gtFine_polygons.json,data/ouput/314/frame9766_gtFine_polygons.png
data/images/315/frame1364_leftImg8bit.jpg,data/mask/315/frame1364_gtFine_polygons.json,data/ouput/315/frame1364_gtFine_polygons.png
data/images/315/frame1648_leftImg8bit.jpg,data/mask/315/frame1648_gtFine_polygons.json,data/ouput/315/frame1648_gtFine_polygons.png
data/images/315/frame2987_leftImg8bit.jpg,data/mask/315/frame2987_gtFine_polygons.json,data/ouput/315/frame2987_gtFine_polygons.png
data/images/315/frame3647_leftImg8bit.jpg,data/mask/315/frame3647_gtFine_polygons.json,data/ouput/315/frame3647_gtFine_polygons.png
data/images/315/frame3947_leftImg8bit.jpg,data/mask/315/frame3947_gtFine_polygons.json,data/ouput/315/frame3947_gtFine_polygons.png
data/images/315/frame4362_leftImg8bit.jpg,data/mask/315/frame4362_gtFine_polygons.json,data/ouput/315/frame4362_gtFine_polygons.png
data/images/315/frame4846_leftImg8bit.jpg,data/mask/315/frame4846_gtFine_polygons.json,data/ouput/315/frame4846_gtFine_polygons.png
data/images/315/frame4876_leftImg8bit.jpg,data/mask/315/frame4876_gtFine_polygons.json,data/ouput/315/frame4876_gtFine_polygons.png
data/images/315/frame5101_leftImg8bit.jpg,data/mask/315/frame5101_gtFine_polygons.json,data/ouput/315/frame5101_gtFine_polygons.png
data/images/316/frame10166_leftImg8bit.jpg,data/mask/316/frame10166_gtFine_polygons.json,data/ouput/316/frame10166_gtFine_polygons.png
data/images/316/frame10275_leftImg8bit.jpg,data/mask/316/frame10275_gtFine_polygons.json,data/ouput/316/frame10275_gtFine_polygons.png
data/images/316/frame10495_leftImg8bit.jpg,data/mask/316/frame10495_gtFine_polygons.json,data/ouput/316/frame10495_gtFine_polygons.png
data/images/316/frame10601_leftImg8bit.jpg,data/mask/316/frame10601_gtFine_polygons.json,data/ouput/316/frame10601_gtFine_polygons.png
data/images/316/frame10886_leftImg8bit.jpg,data/mask/316/frame10886_gtFine_polygons.json,data/ouput/316/frame10886_gtFine_polygons.png
data/images/316/frame10955_leftImg8bit.jpg,data/mask/316/frame10955_gtFine_polygons.json,data/ouput/316/frame10955_gtFine_polygons.png
data/images/316/frame11499_leftImg8bit.jpg,data/mask/316/frame11499_gtFine_polygons.json,data/ouput/316/frame11499_gtFine_polygons.png
data/images/316/frame11698_leftImg8bit.jpg,data/mask/316/frame11698_gtFine_polygons.json,data/ouput/316/frame11698_gtFine_polygons.png
data/images/316/frame11820_leftImg8bit.jpg,data/mask/316/frame11820_gtFine_polygons.json,data/ouput/316/frame11820_gtFine_polygons.png
data/images/316/frame12094_leftImg8bit.jpg,data/mask/316/frame12094_gtFine_polygons.json,data/ouput/316/frame12094_gtFine_polygons.png
data/images/316/frame12114_leftImg8bit.jpg,data/mask/316/frame12114_gtFine_polygons.json,data/ouput/316/frame12114_gtFine_polygons.png
data/images/316/frame12189_leftImg8bit.jpg,data/mask/316/frame12189_gtFine_polygons.json,data/ouput/316/frame12189_gtFine_polygons.png
data/images/316/frame12239_leftImg8bit.jpg,data/mask/316/frame12239_gtFine_polygons.json,data/ouput/316/frame12239_gtFine_polygons.png
data/images/316/frame12311_leftImg8bit.jpg,data/mask/316/frame12311_gtFine_polygons.json,data/ouput/316/frame12311_gtFine_polygons.png
data/images/316/frame12598_leftImg8bit.jpg,data/mask/316/frame12598_gtFine_polygons.json,data/ouput/316/frame12598_gtFine_polygons.png
data/images/316/frame12759_leftImg8bit.jpg,data/mask/316/frame12759_gtFine_polygons.json,data/ouput/316/frame12759_gtFine_polygons.png
data/images/316/frame12866_leftImg8bit.jpg,data/mask/316/frame12866_gtFine_polygons.json,data/ouput/316/frame12866_gtFine_polygons.png
data/images/316/frame13095_leftImg8bit.jpg,data/mask/316/frame13095_gtFine_polygons.json,data/ouput/316/frame13095_gtFine_polygons.png
data/images/316/frame13301_leftImg8bit.jpg,data/mask/316/frame13301_gtFine_polygons.json,data/ouput/316/frame13301_gtFine_polygons.png
data/images/316/frame13711_leftImg8bit.jpg,data/mask/316/frame13711_gtFine_polygons.json,data/ouput/316/frame13711_gtFine_polygons.png
data/images/316/frame1375_leftImg8bit.jpg,data/mask/316/frame1375_gtFine_polygons.json,data/ouput/316/frame1375_gtFine_polygons.png
data/images/316/frame13922_leftImg8bit.jpg,data/mask/316/frame13922_gtFine_polygons.json,data/ouput/316/frame13922_gtFine_polygons.png
data/images/316/frame20026_leftImg8bit.jpg,data/mask/316/frame20026_gtFine_polygons.json,data/ouput/316/frame20026_gtFine_polygons.png
data/images/316/frame20123_leftImg8bit.jpg,data/mask/316/frame20123_gtFine_polygons.json,data/ouput/316/frame20123_gtFine_polygons.png
data/images/316/frame20309_leftImg8bit.jpg,data/mask/316/frame20309_gtFine_polygons.json,data/ouput/316/frame20309_gtFine_polygons.png
data/images/316/frame20440_leftImg8bit.jpg,data/mask/316/frame20440_gtFine_polygons.json,data/ouput/316/frame20440_gtFine_polygons.png
data/images/316/frame20734_leftImg8bit.jpg,data/mask/316/frame20734_gtFine_polygons.json,data/ouput/316/frame20734_gtFine_polygons.png
data/images/316/frame21241_leftImg8bit.jpg,data/mask/316/frame21241_gtFine_polygons.json,data/ouput/316/frame21241_gtFine_polygons.png
data/images/316/frame21819_leftImg8bit.jpg,data/mask/316/frame21819_gtFine_polygons.json,data/ouput/316/frame21819_gtFine_polygons.png
data/images/316/frame21955_leftImg8bit.jpg,data/mask/316/frame21955_gtFine_polygons.json,data/ouput/316/frame21955_gtFine_polygons.png
data/images/316/frame22116_leftImg8bit.jpg,data/mask/316/frame22116_gtFine_polygons.json,data/ouput/316/frame22116_gtFine_polygons.png
data/images/316/frame22360_leftImg8bit.jpg,data/mask/316/frame22360_gtFine_polygons.json,data/ouput/316/frame22360_gtFine_polygons.png
data/images/316/frame23058_leftImg8bit.jpg,data/mask/316/frame23058_gtFine_polygons.json,data/ouput/316/frame23058_gtFine_polygons.png
data/images/316/frame23904_leftImg8bit.jpg,data/mask/316/frame23904_gtFine_polygons.json,data/ouput/316/frame23904_gtFine_polygons.png
data/images/316/frame24070_leftImg8bit.jpg,data/mask/316/frame24070_gtFine_polygons.json,data/ouput/316/frame24070_gtFine_polygons.png
data/images/316/frame24200_leftImg8bit.jpg,data/mask/316/frame24200_gtFine_polygons.json,data/ouput/316/frame24200_gtFine_polygons.png
data/images/316/frame24717_leftImg8bit.jpg,data/mask/316/frame24717_gtFine_polygons.json,data/ouput/316/frame24717_gtFine_polygons.png
data/images/316/frame25271_leftImg8bit.jpg,data/mask/316/frame25271_gtFine_polygons.json,data/ouput/316/frame25271_gtFine_polygons.png
data/images/316/frame25350_leftImg8bit.jpg,data/mask/316/frame25350_gtFine_polygons.json,data/ouput/316/frame25350_gtFine_polygons.png
data/images/316/frame25531_leftImg8bit.jpg,data/mask/316/frame25531_gtFine_polygons.json,data/ouput/316/frame25531_gtFine_polygons.png
data/images/316/frame25641_leftImg8bit.jpg,data/mask/316/frame25641_gtFine_polygons.json,data/ouput/316/frame25641_gtFine_polygons.png
data/images/316/frame25818_leftImg8bit.jpg,data/mask/316/frame25818_gtFine_polygons.json,data/ouput/316/frame25818_gtFine_polygons.png
data/images/316/frame26097_leftImg8bit.jpg,data/mask/316/frame26097_gtFine_polygons.json,data/ouput/316/frame26097_gtFine_polygons.png
data/images/316/frame26264_leftImg8bit.jpg,data/mask/316/frame26264_gtFine_polygons.json,data/ouput/316/frame26264_gtFine_polygons.png
data/images/316/frame26332_leftImg8bit.jpg,data/mask/316/frame26332_gtFine_polygons.json,data/ouput/316/frame26332_gtFine_polygons.png
data/images/316/frame27136_leftImg8bit.jpg,data/mask/316/frame27136_gtFine_polygons.json,data/ouput/316/frame27136_gtFine_polygons.png
data/images/316/frame27235_leftImg8bit.jpg,data/mask/316/frame27235_gtFine_polygons.json,data/ouput/316/frame27235_gtFine_polygons.png
data/images/316/frame30715_leftImg8bit.jpg,data/mask/316/frame30715_gtFine_polygons.json,data/ouput/316/frame30715_gtFine_polygons.png
data/images/316/frame3191_leftImg8bit.jpg,data/mask/316/frame3191_gtFine_polygons.json,data/ouput/316/frame3191_gtFine_polygons.png
data/images/316/frame3750_leftImg8bit.jpg,data/mask/316/frame3750_gtFine_polygons.json,data/ouput/316/frame3750_gtFine_polygons.png
data/images/316/frame46495_leftImg8bit.jpg,data/mask/316/frame46495_gtFine_polygons.json,data/ouput/316/frame46495_gtFine_polygons.png
data/images/317/frame0056_leftImg8bit.jpg,data/mask/317/frame0056_gtFine_polygons.json,data/ouput/317/frame0056_gtFine_polygons.png
data/images/317/frame0217_leftImg8bit.jpg,data/mask/317/frame0217_gtFine_polygons.json,data/ouput/317/frame0217_gtFine_polygons.png
data/images/317/frame0467_leftImg8bit.jpg,data/mask/317/frame0467_gtFine_polygons.json,data/ouput/317/frame0467_gtFine_polygons.png
data/images/317/frame0587_leftImg8bit.jpg,data/mask/317/frame0587_gtFine_polygons.json,data/ouput/317/frame0587_gtFine_polygons.png
data/images/317/frame1065_leftImg8bit.jpg,data/mask/317/frame1065_gtFine_polygons.json,data/ouput/317/frame1065_gtFine_polygons.png
data/images/317/frame1340_leftImg8bit.jpg,data/mask/317/frame1340_gtFine_polygons.json,data/ouput/317/frame1340_gtFine_polygons.png
data/images/317/frame1778_leftImg8bit.jpg,data/mask/317/frame1778_gtFine_polygons.json,data/ouput/317/frame1778_gtFine_polygons.png
data/images/317/frame1940_leftImg8bit.jpg,data/mask/317/frame1940_gtFine_polygons.json,data/ouput/317/frame1940_gtFine_polygons.png
data/images/318/frame0004_leftImg8bit.jpg,data/mask/318/frame0004_gtFine_polygons.json,data/ouput/318/frame0004_gtFine_polygons.png
data/images/318/frame0230_leftImg8bit.jpg,data/mask/318/frame0230_gtFine_polygons.json,data/ouput/318/frame0230_gtFine_polygons.png
data/images/318/frame0740_leftImg8bit.jpg,data/mask/318/frame0740_gtFine_polygons.json,data/ouput/318/frame0740_gtFine_polygons.png
data/images/318/frame1010_leftImg8bit.jpg,data/mask/318/frame1010_gtFine_polygons.json,data/ouput/318/frame1010_gtFine_polygons.png
data/images/320/frame0014_leftImg8bit.jpg,data/mask/320/frame0014_gtFine_polygons.json,data/ouput/320/frame0014_gtFine_polygons.png
data/images/320/frame0255_leftImg8bit.jpg,data/mask/320/frame0255_gtFine_polygons.json,data/ouput/320/frame0255_gtFine_polygons.png
data/images/320/frame0435_leftImg8bit.jpg,data/mask/320/frame0435_gtFine_polygons.json,data/ouput/320/frame0435_gtFine_polygons.png
data/images/320/frame0705_leftImg8bit.jpg,data/mask/320/frame0705_gtFine_polygons.json,data/ouput/320/frame0705_gtFine_polygons.png
data/images/320/frame0945_leftImg8bit.jpg,data/mask/320/frame0945_gtFine_polygons.json,data/ouput/320/frame0945_gtFine_polygons.png
data/images/320/frame10031_leftImg8bit.jpg,data/mask/320/frame10031_gtFine_polygons.json,data/ouput/320/frame10031_gtFine_polygons.png
data/images/320/frame10222_leftImg8bit.jpg,data/mask/320/frame10222_gtFine_polygons.json,data/ouput/320/frame10222_gtFine_polygons.png
data/images/320/frame10495_leftImg8bit.jpg,data/mask/320/frame10495_gtFine_polygons.json,data/ouput/320/frame10495_gtFine_polygons.png
data/images/320/frame10631_leftImg8bit.jpg,data/mask/320/frame10631_gtFine_polygons.json,data/ouput/320/frame10631_gtFine_polygons.png
data/images/320/frame10822_leftImg8bit.jpg,data/mask/320/frame10822_gtFine_polygons.json,data/ouput/320/frame10822_gtFine_polygons.png
data/images/320/frame11095_leftImg8bit.jpg,data/mask/320/frame11095_gtFine_polygons.json,data/ouput/320/frame11095_gtFine_polygons.png
data/images/320/frame11368_leftImg8bit.jpg,data/mask/320/frame11368_gtFine_polygons.json,data/ouput/320/frame11368_gtFine_polygons.png
data/images/320/frame1145_leftImg8bit.jpg,data/mask/320/frame1145_gtFine_polygons.json,data/ouput/320/frame1145_gtFine_polygons.png
data/images/320/frame11586_leftImg8bit.jpg,data/mask/320/frame11586_gtFine_polygons.json,data/ouput/320/frame11586_gtFine_polygons.png
data/images/320/frame11804_leftImg8bit.jpg,data/mask/320/frame11804_gtFine_polygons.json,data/ouput/320/frame11804_gtFine_polygons.png
data/images/320/frame11968_leftImg8bit.jpg,data/mask/320/frame11968_gtFine_polygons.json,data/ouput/320/frame11968_gtFine_polygons.png
data/images/320/frame12377_leftImg8bit.jpg,data/mask/320/frame12377_gtFine_polygons.json,data/ouput/320/frame12377_gtFine_polygons.png
